Work Item Id,Work Item Type,Project Name,Iteration Path,Assigned To,Area Path,Date,Created Date,Activated Date,Resolved Date,Closed Date,Cycle Time Resolved,Changed Date,Iteration Start Date,Iteration End Date,State,State Category,Is Current
3478514,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-08-22 00:00:00,2022-08-23 00:00:00,2022-08-23 00:00:00,2022-08-23 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3479060,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-08-22 00:00:00,2022-08-23 00:00:00,2022-08-23 00:00:00,2022-08-23 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3483763,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-08-23 00:00:00,2022-08-23 00:00:00,2022-08-23 00:00:00,2022-08-23 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3484062,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-08-23 00:00:00,2022-08-23 00:00:00,2022-08-23 00:00:00,2022-08-23 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3493184,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-08-25 00:00:00,2022-08-26 00:00:00,2022-08-26 00:00:00,2022-08-26 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3493928,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-08-25 00:00:00,2022-08-26 00:00:00,2022-08-26 00:00:00,2022-08-26 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3499407,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-08-26 00:00:00,2022-08-30 00:00:00,2022-08-30 00:00:00,2022-08-30 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3500555,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-08-26 00:00:00,2022-08-30 00:00:00,2022-08-30 00:00:00,2022-08-30 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3506154,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,2022-08-30 00:00:00,2022-08-31 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3507225,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,2022-08-30 00:00:00,2022-08-31 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3512421,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-08-30 00:00:00,2022-08-30 00:00:00,2022-08-31 00:00:00,2022-08-31 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3512712,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-08-30 00:00:00,2022-08-31 00:00:00,2022-08-31 00:00:00,2022-09-01 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3498916,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-08-26 00:00:00,2022-09-01 00:00:00,2022-09-01 00:00:00,2022-09-03 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3521075,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-01 00:00:00,2022-09-01 00:00:00,2022-09-01 00:00:00,2022-09-06 00:00:00,4,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3541970,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-07 00:00:00,2022-09-08 00:00:00,2022-09-08 00:00:00,2022-09-09 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3542059,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-07 00:00:00,2022-09-08 00:00:00,2022-09-08 00:00:00,2022-09-09 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3546937,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-08 00:00:00,2022-09-09 00:00:00,2022-09-09 00:00:00,2022-09-10 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3550343,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-09 00:00:00,2022-09-12 00:00:00,2022-09-12 00:00:00,2022-09-13 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3550453,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-09 00:00:00,2022-09-12 00:00:00,2022-09-12 00:00:00,2022-09-13 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3555919,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-12 00:00:00,2022-09-12 00:00:00,2022-09-12 00:00:00,2022-09-13 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3555058,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-12 00:00:00,2022-09-13 00:00:00,2022-09-13 00:00:00,2022-09-13 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3567002,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-14 00:00:00,2022-09-15 00:00:00,2022-09-15 00:00:00,2022-09-15 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3568818,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-14 00:00:00,2022-09-15 00:00:00,2022-09-15 00:00:00,2022-09-16 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3579996,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-16 00:00:00,2022-09-19 00:00:00,2022-09-19 00:00:00,2022-09-19 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3580244,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-16 00:00:00,2022-09-20 00:00:00,2022-09-20 00:00:00,2022-09-20 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3588520,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-19 00:00:00,2022-09-21 00:00:00,2022-09-21 00:00:00,2022-09-21 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3597854,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-20 00:00:00,2022-09-21 00:00:00,2022-09-21 00:00:00,2022-09-21 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3602992,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-21 00:00:00,2022-09-21 00:00:00,2022-09-21 00:00:00,2022-09-22 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3605200,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-21 00:00:00,2022-09-21 00:00:00,2022-09-21 00:00:00,2022-09-22 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3599050,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-20 00:00:00,2022-09-22 00:00:00,2022-09-22 00:00:00,2022-09-22 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3610441,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-22 00:00:00,2022-09-23 00:00:00,2022-09-23 00:00:00,2022-09-23 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3610465,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-22 00:00:00,2022-09-23 00:00:00,2022-09-23 00:00:00,2022-09-23 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3615009,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-23 00:00:00,2022-09-26 00:00:00,2022-09-26 00:00:00,2022-09-26 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3643546,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-09-30 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3648769,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-04 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3663687,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-10-06 00:00:00,2022-10-11 00:00:00,2022-10-11 00:00:00,2022-10-11 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3746458,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-10-25 00:00:00,2022-10-25 00:00:00,2022-10-25 00:00:00,2022-10-25 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3759275,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-10-27 00:00:00,2022-10-28 00:00:00,2022-10-28 00:00:00,2022-10-28 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3804994,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-11-08 00:00:00,2022-11-09 00:00:00,2022-11-09 00:00:00,2022-11-09 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3908543,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-11-23 00:00:00,2022-11-24 00:00:00,2022-11-24 00:00:00,2022-11-28 00:00:00,3,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3952973,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-12-01 00:00:00,2022-12-02 00:00:00,2022-12-02 00:00:00,2022-12-02 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3976063,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-12-07 00:00:00,2022-12-08 00:00:00,2022-12-08 00:00:00,2022-12-08 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3976698,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-12-07 00:00:00,2022-12-08 00:00:00,2022-12-08 00:00:00,2022-12-08 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3979346,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-12-07 00:00:00,2022-12-12 00:00:00,2022-12-12 00:00:00,2022-12-12 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3987328,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-12-08 00:00:00,2022-12-12 00:00:00,2022-12-12 00:00:00,2022-12-12 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3987460,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-12-08 00:00:00,2022-12-12 00:00:00,2022-12-12 00:00:00,2022-12-12 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
3992082,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-12-09 00:00:00,2022-12-12 00:00:00,2022-12-12 00:00:00,2022-12-12 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4027519,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-12-16 00:00:00,2022-12-18 00:00:00,2022-12-18 00:00:00,2022-12-19 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4020141,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-12-16 00:00:00,2022-12-19 00:00:00,2022-12-19 00:00:00,2022-12-19 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4035842,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-12-19 00:00:00,2022-12-22 00:00:00,2022-12-22 00:00:00,2022-12-22 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4041165,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-12-20 00:00:00,2022-12-22 00:00:00,2022-12-22 00:00:00,2022-12-22 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4089663,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-01-05 00:00:00,2023-01-06 00:00:00,2023-01-06 00:00:00,2023-01-06 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4121825,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-01-13 00:00:00,2023-01-16 00:00:00,2023-01-16 00:00:00,2023-01-17 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4121852,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-01-13 00:00:00,2023-01-16 00:00:00,2023-01-16 00:00:00,2023-01-17 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4155408,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-01-19 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4160876,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-01-20 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4167196,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-01-23 00:00:00,2023-01-24 00:00:00,2023-01-24 00:00:00,2023-01-24 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4197482,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-01-31 00:00:00,2023-02-01 00:00:00,2023-02-01 00:00:00,2023-02-01 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4227023,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-03 00:00:00,2023-02-07 00:00:00,2023-02-07 00:00:00,2023-02-13 00:00:00,5,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4244410,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-06 00:00:00,2023-02-07 00:00:00,2023-02-07 00:00:00,2023-02-07 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4252905,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-07 00:00:00,2023-02-08 00:00:00,2023-02-08 00:00:00,2023-02-08 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4253253,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-07 00:00:00,2023-02-08 00:00:00,2023-02-08 00:00:00,2023-02-08 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4260173,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-08 00:00:00,2023-02-09 00:00:00,2023-02-09 00:00:00,2023-02-09 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4260187,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-08 00:00:00,2023-02-09 00:00:00,2023-02-09 00:00:00,2023-02-09 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4252916,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-07 00:00:00,2023-02-10 00:00:00,2023-02-10 00:00:00,2023-02-13 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4265390,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-09 00:00:00,2023-02-10 00:00:00,2023-02-10 00:00:00,2023-02-10 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4265793,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-09 00:00:00,2023-02-10 00:00:00,2023-02-10 00:00:00,2023-02-10 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4265998,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-09 00:00:00,2023-02-10 00:00:00,2023-02-10 00:00:00,2023-02-13 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4266389,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-09 00:00:00,2023-02-10 00:00:00,2023-02-10 00:00:00,2023-02-13 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4283958,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-14 00:00:00,2023-02-15 00:00:00,2023-02-15 00:00:00,2023-02-15 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4299638,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-16 00:00:00,2023-02-17 00:00:00,2023-02-17 00:00:00,2023-02-20 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4303584,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-17 00:00:00,2023-02-20 00:00:00,2023-02-20 00:00:00,2023-02-20 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4305076,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-17 00:00:00,2023-02-20 00:00:00,2023-02-20 00:00:00,2023-02-20 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4305614,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-17 00:00:00,2023-02-20 00:00:00,2023-02-20 00:00:00,2023-02-20 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4305706,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-17 00:00:00,2023-02-20 00:00:00,2023-02-20 00:00:00,2023-02-21 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4305902,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-18 00:00:00,2023-02-20 00:00:00,2023-02-20 00:00:00,2023-02-21 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4011569,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2022-12-14 00:00:00,2023-02-21 00:00:00,2023-02-21 00:00:00,2023-02-21 00:00:00,1,2023-02-21 00:00:00,,,Closed,Completed,TRUE
4322739,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-22 00:00:00,2023-02-22 00:00:00,2023-02-23 00:00:00,2023-02-23 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4322928,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-02-22 00:00:00,2023-02-23 00:00:00,2023-02-23 00:00:00,2023-02-23 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4370170,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-03-06 00:00:00,2023-03-08 00:00:00,2023-03-08 00:00:00,2023-03-09 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4375135,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-03-07 00:00:00,2023-03-08 00:00:00,2023-03-08 00:00:00,2023-03-09 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4378921,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-03-08 00:00:00,2023-03-09 00:00:00,2023-03-09 00:00:00,2023-03-09 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4384532,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-03-09 00:00:00,2023-03-09 00:00:00,2023-03-09 00:00:00,2023-03-10 00:00:00,2,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4384477,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-03-09 00:00:00,2023-03-10 00:00:00,2023-03-10 00:00:00,2023-03-10 00:00:00,1,2023-03-10 00:00:00,,,Closed,Completed,TRUE
4373508,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-03-07 00:00:00,2023-03-13 00:00:00,2023-03-13 00:00:00,2023-03-13 00:00:00,1,2023-03-13 00:00:00,,,Closed,Completed,TRUE
4430887,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-03-20 00:00:00,2023-03-21 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00,2,2023-03-22 00:00:00,,,Closed,Completed,TRUE
4435749,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-03-21 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00,2023-03-22 00:00:00,1,2023-03-22 00:00:00,,,Closed,Completed,TRUE
4439427,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-03-22 00:00:00,2023-03-23 00:00:00,2023-03-23 00:00:00,2023-03-23 00:00:00,1,2023-03-23 00:00:00,,,Closed,Completed,TRUE
4454246,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-03-27 00:00:00,2023-03-28 00:00:00,2023-03-28 00:00:00,2023-03-29 00:00:00,2,2023-03-29 00:00:00,,,Closed,Completed,TRUE
4494280,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-04-03 00:00:00,2023-04-04 00:00:00,2023-04-04 00:00:00,2023-04-05 00:00:00,2,2023-04-05 00:00:00,,,Closed,Completed,TRUE
4506068,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-04-05 00:00:00,2023-04-06 00:00:00,2023-04-06 00:00:00,2023-04-06 00:00:00,1,2023-04-06 00:00:00,,,Closed,Completed,TRUE
4506289,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-04-05 00:00:00,2023-04-06 00:00:00,2023-04-06 00:00:00,2023-04-06 00:00:00,1,2023-04-06 00:00:00,,,Closed,Completed,TRUE
4506820,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-04-05 00:00:00,2023-04-06 00:00:00,2023-04-06 00:00:00,2023-04-06 00:00:00,1,2023-04-06 00:00:00,,,Closed,Completed,TRUE
4513247,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-04-06 00:00:00,2023-04-07 00:00:00,2023-04-07 00:00:00,2023-04-10 00:00:00,2,2023-04-10 00:00:00,,,Closed,Completed,TRUE
4513278,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-04-06 00:00:00,2023-04-07 00:00:00,2023-04-07 00:00:00,2023-04-10 00:00:00,2,2023-04-10 00:00:00,,,Closed,Completed,TRUE
4515690,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-04-07 00:00:00,2023-04-10 00:00:00,2023-04-10 00:00:00,2023-04-10 00:00:00,1,2023-04-10 00:00:00,,,Closed,Completed,TRUE
4519740,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-04-10 00:00:00,2023-04-10 00:00:00,2023-04-10 00:00:00,2023-04-10 00:00:00,1,2023-04-10 00:00:00,,,Closed,Completed,TRUE
4507547,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-04-05 00:00:00,2023-04-13 00:00:00,2023-04-13 00:00:00,2023-04-24 00:00:00,8,2023-04-24 00:00:00,,,Closed,Completed,TRUE
4537010,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-04-13 00:00:00,2023-04-14 00:00:00,2023-04-14 00:00:00,2023-04-14 00:00:00,1,2023-04-14 00:00:00,,,Closed,Completed,TRUE
4540048,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-04-14 00:00:00,2023-04-17 00:00:00,2023-04-17 00:00:00,2023-04-17 00:00:00,1,2023-04-17 00:00:00,,,Closed,Completed,TRUE
4540286,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-04-14 00:00:00,2023-04-17 00:00:00,2023-04-17 00:00:00,2023-04-17 00:00:00,1,2023-04-17 00:00:00,,,Closed,Completed,TRUE
4545220,User Story,MP-8465878480,AR-8465878480,AM-7710112197,AR-8465801115,2023-07-18 00:00:00,2023-04-17 00:00:00,2023-04-17 00:00:00,2023-04-18 00:00:00,2023-04-18 00:00:00,1,2023-04-18 00:00:00,,,Closed,Completed,TRUE
